Order ID,Customer Name,Customer Id,Age,Gender,Category,Sub Category,Region,State,City,Order Date,Time,Payment Method,Sales,Quantity,Discount,Profit,Rating
OD9038,Ravi,28,28,Male,Snacks,Cookies,West,Tamil Nadu,Chennai,2018-02-26,11:21:48,Cash,1331,7,0.3,66.55,10.0
OD9039,Sudeep,37,71,Male,Bakery,Breads & Buns,West,Tamil Nadu,Theni,2015-07-25,11:43:22,Cash,1653,4,0.13,115.71,8.0
OD9040,Esther,10,62,Male,Food Grains,Atta & Flour,West,Tamil Nadu,Bodi,2018-09-02,15:54:06,Ewallet,2225,6,0.24,845.5,5.0
OD9041,Peer,25,51,Female,Fruits & Veggies,Organic Fruits,West,Tamil Nadu,Salem,2018-11-02,15:24:54,Ewallet,2040,9,0.23,632.4,10.0
OD9042,Ram,26,39,Male,Beverages,Health Drinks,West,Tamil Nadu,Chennai,2016-09-17,15:13:47,Ewallet,629,28,0.13,276.76,8.0
OD9043,Komal,19,54,Female,Food Grains,Atta & Flour,West,Tamil Nadu,Madurai,2016-12-01,18:45:21,Cash,1521,40,0.13,212.94,6.0
OD9044,Ridhesh,29,12,Male,Fruits & Veggies,Organic Fruits,West,Tamil Nadu,Trichy,2016-12-01,16:38:50,Cash,2082,50,0.28,520.5,3.0
OD9045,Roshan,30,44,Male,Fruits & Veggies,Fresh Fruits,West,Tamil Nadu,Viluppuram,2018-12-16,12:13:55,Credit card,1610,24,0.11,724.5,2.0
OD9046,Willams,48,24,Male,Food Grains,Dals & Pulses,West,Tamil Nadu,Tirunelveli,2018-09-24,09:43:06,Cash,1792,9,0.28,788.48,2.0
OD9047,Ganesh,11,44,Male,Snacks,Cookies,West,Tamil Nadu,Theni,2017-10-21,15:00:37,Credit card,964,7,0.3,106.04,8.0
OD9048,Suresh,40,45,Male,"Eggs, Meat & Fish",Fish,West,Tamil Nadu,Madurai,2018-03-13,14:14:59,Cash,527,15,0.13,226.61,1.0
OD9049,Hafiz,12,48,Male,Beverages,Health Drinks,West,Tamil Nadu,Vellore,2018-11-02,11:46:49,Credit card,2009,11,0.35,562.52,4.0
OD9050,Sharon,34,66,Female,Fruits & Veggies,Fresh Vegetables,West,Tamil Nadu,Cumbum,2018-03-13,09:22:33,Cash,1801,16,0.14,702.39,5.0
OD9051,Shree,36,34,Female,Fruits & Veggies,Fresh Vegetables,West,Tamil Nadu,Coimbatore,2018-11-02,11:39:27,Cash,1530,31,0.26,306.0,6.0
OD9052,Mathew,23,37,Male,Beverages,Soft Drinks,West,Tamil Nadu,Virudhunagar,2016-04-18,08:29:06,Cash,727,10,0.15,109.05,2.0
OD9053,Yadav,49,53,Male,Beverages,Health Drinks,West,Tamil Nadu,Kanyakumari,2018-03-13,19:56:51,Credit card,1935,19,0.18,135.45,1.0
OD9054,Rumaiza,31,19,Female,Snacks,Cookies,West,Tamil Nadu,Chennai,2016-10-02,16:34:17,Ewallet,519,46,0.29,140.13,10.0
OD9055,Malik,22,74,Male,Snacks,Chocolates,West,Tamil Nadu,Perambalur,2017-09-08,16:36:02,Ewallet,873,15,0.27,314.28,1.0
OD9056,Mathew,23,37,Male,Food Grains,Dals & Pulses,West,Tamil Nadu,Vellore,2016-07-04,10:46:43,Ewallet,1430,30,0.15,400.4,10.0
OD9057,Ramesh,27,39,Male,Snacks,Chocolates,West,Tamil Nadu,Tenkasi,2015-03-07,09:06:16,Ewallet,1654,1,0.23,512.74,10.0
OD9058,Krithika,20,52,Female,Beverages,Health Drinks,West,Tamil Nadu,Coimbatore,2017-09-19,13:16:31,Ewallet,1524,15,0.24,259.08,10.0
OD9059,Kumar,21,22,Male,Fruits & Veggies,Organic Vegetables,West,Tamil Nadu,Bodi,2017-10-21,14:00:58,Cash,2051,6,0.27,635.81,10.0
OD9060,Sharon,34,66,Female,Oil & Masala,Spices,West,Tamil Nadu,Namakkal,2015-08-03,14:09:19,Ewallet,2138,12,0.12,149.66,8.0
OD9061,Veronica,44,26,Female,Beverages,Soft Drinks,West,Tamil Nadu,Tenkasi,2017-09-08,16:52:55,Ewallet,1021,17,0.22,316.51,1.0
OD9062,Sabeela,32,56,Female,Fruits & Veggies,Organic Vegetables,West,Tamil Nadu,Nagercoil,2017-12-22,19:01:59,Ewallet,2003,6,0.3,540.81,3.0
OD9063,Shree,36,34,Female,Oil & Masala,Masalas,West,Tamil Nadu,Tirunelveli,2018-09-02,19:01:32,Cash,670,32,0.35,100.5,5.0
OD9064,Shree,36,34,Female,"Eggs, Meat & Fish",Chicken,West,Tamil Nadu,Cumbum,2018-11-02,19:12:25,Cash,1615,16,0.31,193.8,10.0
OD9065,Ridhesh,29,12,Male,Oil & Masala,Edible Oil & Ghee,Central,Tamil Nadu,Madurai,2016-03-02,13:30:02,Cash,1947,27,0.16,447.81,5.0
OD9066,Anu,7,27,Female,Food Grains,Dals & Pulses,Central,Tamil Nadu,Ramanadhapuram,2018-12-28,10:52:22,Cash,1423,16,0.16,213.45,4.0
OD9067,Muneer,24,33,Male,Fruits & Veggies,Fresh Fruits,Central,Tamil Nadu,Chennai,2018-07-01,16:13:37,Credit card,1953,22,0.19,468.72,1.0
OD9068,Willams,48,24,Male,Beverages,Soft Drinks,Central,Tamil Nadu,Vellore,2016-08-10,19:43:32,Ewallet,550,5,0.34,209.0,1.0
OD9069,Shree,36,34,Female,Snacks,Cookies,Central,Tamil Nadu,Perambalur,2018-01-14,18:13:55,Cash,1666,21,0.29,249.9,8.0
OD9070,Vidya,45,39,Female,Food Grains,Organic Staples,Central,Tamil Nadu,Krishnagiri,2017-08-23,15:49:01,Ewallet,2109,20,0.1,168.72,7.0
OD9071,Sharon,34,66,Female,Oil & Masala,Spices,Central,Tamil Nadu,Krishnagiri,2016-11-10,18:02:37,Ewallet,562,8,0.33,207.94,2.0
OD9072,Akash,3,36,Male,Beverages,Health Drinks,Central,Tamil Nadu,Tenkasi,2017-11-05,17:12:31,Ewallet,985,27,0.15,403.85,9.0
OD9073,Malik,22,74,Male,Fruits & Veggies,Fresh Vegetables,Central,Tamil Nadu,Chennai,2016-12-01,08:57:08,Credit card,1512,24,0.14,589.68,2.0
OD9074,Yadav,49,53,Male,Beverages,Soft Drinks,Central,Tamil Nadu,Coimbatore,2018-02-20,09:54:49,Ewallet,956,5,0.13,152.96,8.0
OD9075,Roshan,30,44,Male,Beverages,Health Drinks,Central,Tamil Nadu,Chennai,2017-05-30,08:10:15,Ewallet,1868,9,0.3,354.92,10.0
OD9076,Akash,3,36,Male,Snacks,Noodles,Central,Tamil Nadu,Namakkal,2015-09-12,15:44:48,Cash,2043,34,0.1,755.91,1.0
OD9077,Amrish,5,30,Male,Bakery,Breads & Buns,Central,Tamil Nadu,Namakkal,2017-08-11,17:54:43,Credit card,667,20,0.22,166.75,1.0
OD9078,Ganesh,11,44,Male,"Eggs, Meat & Fish",Eggs,Central,Tamil Nadu,Chennai,2015-09-07,17:41:52,Credit card,1566,5,0.27,407.16,5.0
OD9079,Amy,6,17,Female,Snacks,Chocolates,Central,Tamil Nadu,Nagercoil,2018-01-14,13:51:03,Ewallet,1649,9,0.12,478.21,2.0
OD9080,Jackson,16,69,Male,Snacks,Cookies,Central,Tamil Nadu,Virudhunagar,2017-07-28,10:35:01,Cash,693,37,0.32,166.32,1.0
OD9081,Anu,7,27,Female,Fruits & Veggies,Organic Fruits,Central,Tamil Nadu,Dindigul,2016-12-01,17:12:08,Cash,505,34,0.34,196.95,3.0
OD9082,Arutra,8,34,Female,Bakery,Cakes,Central,Tamil Nadu,Dharmapuri,2017-10-15,09:56:03,Cash,1055,12,0.32,253.2,5.0
OD9083,Amrish,5,30,Male,Bakery,Biscuits,Central,Tamil Nadu,Dharmapuri,2016-06-12,18:17:25,Ewallet,2389,1,0.35,215.01,2.0
OD9084,Shree,36,34,Female,Snacks,Chocolates,Central,Tamil Nadu,Perambalur,2018-01-14,09:41:19,Ewallet,2167,12,0.22,736.78,5.0
OD9085,Komal,19,54,Female,Fruits & Veggies,Fresh Fruits,Central,Tamil Nadu,Dindigul,2017-12-12,09:13:33,Cash,1556,15,0.16,482.36,10.0
OD9086,Willams,48,24,Male,Snacks,Chocolates,Central,Tamil Nadu,Nagercoil,2015-08-02,11:54:24,Credit card,1391,45,0.35,431.21,8.0
OD9087,Ridhesh,29,12,Male,Snacks,Noodles,Central,Tamil Nadu,Virudhunagar,2015-09-07,10:40:39,Cash,1892,68,0.12,851.4,10.0
OD9088,Amy,6,17,Female,Snacks,Noodles,Central,Tamil Nadu,Tirunelveli,2018-02-20,13:00:53,Cash,1891,19,0.23,567.3,1.0
OD9089,Jonas,18,37,Male,Oil & Masala,Edible Oil & Ghee,Central,Tamil Nadu,Theni,2017-10-15,08:53:15,Cash,1259,14,0.35,151.08,10.0
OD9090,Akash,3,36,Male,Oil & Masala,Edible Oil & Ghee,Central,Tamil Nadu,Dindigul,2017-05-30,12:34:49,Cash,1354,21,0.11,135.4,4.0
OD9091,Ganesh,11,44,Male,Food Grains,Rice,Central,Tamil Nadu,Ramanadhapuram,2017-09-05,09:26:44,Ewallet,1451,11,0.31,551.38,6.0
OD9092,Sheeba,35,78,Female,"Eggs, Meat & Fish",Fish,Central,Tamil Nadu,Coimbatore,2016-08-10,15:18:07,Ewallet,1652,3,0.19,264.32,1.0
OD9093,Ramesh,27,39,Male,Bakery,Cakes,Central,Tamil Nadu,Pudukottai,2016-11-10,13:00:50,Credit card,736,10,0.17,95.68,3.0
OD9094,Ravi,28,28,Male,Fruits & Veggies,Fresh Vegetables,Central,Tamil Nadu,Vellore,2018-09-07,13:02:30,Ewallet,1196,6,0.15,203.32,10.0
OD9095,Willams,48,24,Male,Snacks,Noodles,Central,Tamil Nadu,Cumbum,2015-05-17,19:18:31,Cash,767,13,0.11,61.36,10.0
OD9096,Esther,10,62,Male,Snacks,Noodles,Central,Tamil Nadu,Dharmapuri,2018-11-11,08:00:14,Cash,801,60,0.25,64.08,8.0
OD9097,Sabeela,32,56,Female,Oil & Masala,Spices,Central,Tamil Nadu,Chennai,2015-08-08,14:42:38,Cash,2138,8,0.19,598.64,9.0
OD9098,Ravi,28,28,Male,"Eggs, Meat & Fish",Eggs,Central,Tamil Nadu,Dharmapuri,2017-08-23,12:00:02,Ewallet,1311,3,0.27,367.08,5.0
OD9099,Jackson,16,69,Male,Snacks,Noodles,Central,Tamil Nadu,Bodi,2018-04-06,18:51:46,Ewallet,1815,12,0.31,127.05,1.0
OD9100,Haseena,14,27,Female,Bakery,Cakes,Central,Tamil Nadu,Dindigul,2016-12-01,15:19:49,Cash,2396,28,0.2,551.08,9.0
OD9101,Amrish,5,30,Male,Food Grains,Dals & Pulses,Central,Tamil Nadu,Viluppuram,2016-11-10,13:12:56,Cash,2266,15,0.32,589.16,1.0
OD9102,Surya,41,40,Male,Beverages,Soft Drinks,Central,Tamil Nadu,Karur,2015-09-12,12:33:50,Ewallet,856,38,0.18,273.92,5.0
OD9103,Jackson,16,69,Male,Bakery,Cakes,Central,Tamil Nadu,Perambalur,2018-08-28,19:25:08,Cash,1467,17,0.17,396.09,8.0
OD9104,Esther,10,62,Male,Bakery,Breads & Buns,Central,Tamil Nadu,Karur,2018-10-22,12:29:20,Ewallet,1383,7,0.15,221.28,3.0
OD9105,Sudeep,37,71,Male,Snacks,Cookies,Central,Tamil Nadu,Krishnagiri,2016-12-22,12:49:23,Cash,1769,9,0.33,495.32,10.0
OD9106,Peer,25,51,Female,Beverages,Health Drinks,Central,Tamil Nadu,Namakkal,2015-11-16,15:24:32,Ewallet,2493,24,0.11,448.74,9.0
OD9107,Veena,42,40,Female,"Eggs, Meat & Fish",Fish,Central,Tamil Nadu,Viluppuram,2016-09-24,15:10:32,Cash,1699,6,0.16,169.9,10.0
OD9108,Adavan,1,31,Male,"Eggs, Meat & Fish",Fish,Central,Tamil Nadu,Ooty,2018-01-21,15:41:09,Cash,1016,7,0.3,314.96,1.0
OD9109,Sudha,38,31,Female,Oil & Masala,Spices,Central,Tamil Nadu,Dindigul,2017-10-15,13:28:40,Ewallet,1858,19,0.24,836.1,1.0
OD9110,Hussain,15,18,Male,Beverages,Health Drinks,Central,Tamil Nadu,Vellore,2016-08-10,15:14:36,Cash,821,35,0.27,65.68,1.0
OD9111,Surya,41,40,Male,"Eggs, Meat & Fish",Eggs,Central,Tamil Nadu,Salem,2017-08-23,18:17:05,Cash,2191,31,0.34,328.65,1.0
OD9112,Kumar,21,22,Male,Snacks,Cookies,Central,Tamil Nadu,Dharmapuri,2018-12-17,17:34:30,Credit card,1186,18,0.18,71.16,6.0
OD9113,Sundar,39,42,Male,"Eggs, Meat & Fish",Mutton,Central,Tamil Nadu,Ramanadhapuram,2018-07-01,15:01:59,Cash,1438,25,0.16,647.1,4.0
OD9114,Sheeba,35,78,Female,"Eggs, Meat & Fish",Fish,Central,Tamil Nadu,Pudukottai,2018-07-01,16:38:19,Credit card,2225,22,0.28,534.0,2.0
OD9115,Esther,10,62,Male,Fruits & Veggies,Organic Vegetables,Central,Tamil Nadu,Tenkasi,2017-11-18,18:34:36,Cash,959,21,0.32,249.34,9.0
OD9116,Willams,48,24,Male,"Eggs, Meat & Fish",Mutton,Central,Tamil Nadu,Virudhunagar,2017-05-30,10:16:13,Ewallet,605,4,0.25,145.2,10.0
OD9117,Esther,10,62,Male,Food Grains,Organic Staples,Central,Tamil Nadu,Nagercoil,2018-08-28,19:04:59,Credit card,2109,22,0.21,421.8,7.0
OD9118,Amrish,5,30,Male,Food Grains,Rice,Central,Tamil Nadu,Karur,2017-12-12,11:51:52,Credit card,980,25,0.16,294.0,10.0
OD9119,Esther,10,62,Male,Bakery,Biscuits,Central,Tamil Nadu,Virudhunagar,2017-05-30,17:21:15,Ewallet,957,36,0.12,229.68,10.0
OD9120,Kumar,21,22,Male,Beverages,Soft Drinks,Central,Tamil Nadu,Namakkal,2017-11-05,08:07:33,Cash,1614,51,0.12,516.48,4.0
OD9121,Haseena,14,27,Female,Oil & Masala,Edible Oil & Ghee,Central,Tamil Nadu,Karur,2018-01-21,13:44:16,Cash,1842,14,0.25,515.76,10.0
OD9122,Peer,25,51,Female,Beverages,Soft Drinks,Central,Tamil Nadu,Pudukottai,2016-07-05,15:08:33,Cash,1087,4,0.32,250.01,2.0
OD9123,Sudeep,37,71,Male,Oil & Masala,Edible Oil & Ghee,Central,Tamil Nadu,Madurai,2015-08-02,19:03:27,Cash,746,15,0.2,59.68,9.0
OD9124,Peer,25,51,Female,Snacks,Chocolates,Central,Tamil Nadu,Trichy,2018-12-28,13:39:14,Cash,1250,17,0.13,525.0,9.0
OD9125,Yadav,49,53,Male,Fruits & Veggies,Organic Vegetables,Central,Tamil Nadu,Ooty,2015-11-16,09:29:35,Ewallet,2421,48,0.25,702.09,3.0
OD9126,Haseena,14,27,Female,"Eggs, Meat & Fish",Eggs,Central,Tamil Nadu,Vellore,2018-05-29,13:49:13,Cash,1032,28,0.19,185.76,10.0
OD9127,Akash,3,36,Male,Fruits & Veggies,Organic Fruits,Central,Tamil Nadu,Dindigul,2017-04-17,09:41:24,Credit card,2147,24,0.27,880.27,6.0
OD9128,Sabeela,32,56,Female,Food Grains,Dals & Pulses,Central,Tamil Nadu,Namakkal,2017-11-05,19:34:09,Credit card,1230,18,0.29,455.1,1.0
OD9129,Jackson,16,69,Male,Food Grains,Atta & Flour,Central,Tamil Nadu,Krishnagiri,2017-08-11,08:11:41,Ewallet,1355,24,0.32,298.1,2.0
OD9130,Veena,42,40,Female,"Eggs, Meat & Fish",Chicken,Central,Tamil Nadu,Bodi,2015-11-16,17:15:02,Cash,1497,11,0.31,464.07,10.0
OD9131,Kumar,21,22,Male,Snacks,Noodles,Central,Tamil Nadu,Salem,2018-01-14,12:59:15,Ewallet,2013,23,0.21,161.04,4.0
OD9132,Rumaiza,31,19,Female,Beverages,Soft Drinks,Central,Tamil Nadu,Kanyakumari,2016-03-02,15:57:25,Ewallet,786,23,0.25,275.1,3.0
OD9133,James,17,33,Male,"Eggs, Meat & Fish",Mutton,Central,Tamil Nadu,Kanyakumari,2017-10-15,18:03:25,Cash,2344,11,0.2,632.88,10.0
OD9134,Roshan,30,44,Male,"Eggs, Meat & Fish",Mutton,Central,Tamil Nadu,Vellore,2015-11-16,14:27:04,Cash,1750,7,0.33,472.5,5.0
OD9135,Malik,22,74,Male,Fruits & Veggies,Organic Vegetables,Central,Tamil Nadu,Theni,2017-05-30,12:55:21,Cash,2312,15,0.33,531.76,8.0
OD9136,Vince,46,40,Male,Oil & Masala,Spices,Central,Tamil Nadu,Salem,2017-08-11,09:14:18,Cash,631,43,0.25,164.06,2.0
OD9137,Hafiz,12,48,Male,Food Grains,Atta & Flour,Central,Tamil Nadu,Bodi,2017-07-28,17:28:50,Ewallet,1319,26,0.33,290.18,7.0
OD9138,Surya,41,40,Male,"Eggs, Meat & Fish",Eggs,Central,Tamil Nadu,Namakkal,2017-10-15,17:13:33,Credit card,2000,1,0.16,380.0,10.0
OD9139,Hussain,15,18,Male,Food Grains,Dals & Pulses,Central,Tamil Nadu,Perambalur,2017-05-30,12:49:18,Cash,1134,14,0.23,192.78,9.0
OD9140,Harish,13,53,Male,Snacks,Noodles,Central,Tamil Nadu,Namakkal,2017-02-22,14:37:39,Ewallet,1587,2,0.1,174.57,9.0
OD9141,Verma,43,49,Female,Food Grains,Atta & Flour,Central,Tamil Nadu,Dharmapuri,2015-08-08,17:06:11,Cash,737,30,0.2,331.65,10.0
OD9142,Hafiz,12,48,Male,"Eggs, Meat & Fish",Mutton,Central,Tamil Nadu,Karur,2016-10-15,13:17:17,Cash,1505,7,0.35,316.05,1.0
OD9143,Akash,3,36,Male,Snacks,Cookies,Central,Tamil Nadu,Ramanadhapuram,2017-07-25,13:05:16,Credit card,1544,14,0.31,216.16,6.0
OD9144,Jonas,18,37,Male,Snacks,Noodles,Central,Tamil Nadu,Virudhunagar,2018-07-16,17:06:05,Cash,1860,28,0.11,837.0,5.0
OD9145,Vince,46,40,Male,"Eggs, Meat & Fish",Eggs,Central,Tamil Nadu,Kanyakumari,2018-05-11,17:57:21,Credit card,2065,10,0.15,206.5,3.0
OD9146,Mathew,23,37,Male,Snacks,Chocolates,Central,Tamil Nadu,Theni,2018-10-31,12:45:29,Ewallet,585,24,0.35,257.4,10.0
OD9147,Komal,19,54,Female,Fruits & Veggies,Fresh Vegetables,Central,Tamil Nadu,Virudhunagar,2017-11-18,17:43:25,Credit card,1014,9,0.13,375.18,10.0
OD9148,Yusuf,50,57,Male,Bakery,Biscuits,Central,Tamil Nadu,Krishnagiri,2018-11-12,14:51:34,Cash,2254,14,0.35,495.88,9.0
OD9149,Sudeep,37,71,Male,Fruits & Veggies,Fresh Fruits,Central,Tamil Nadu,Trichy,2015-09-25,16:57:46,Cash,2049,1,0.11,860.58,7.0
OD9150,Shree,36,34,Female,"Eggs, Meat & Fish",Chicken,Central,Tamil Nadu,Viluppuram,2015-07-12,10:47:03,Cash,2244,47,0.15,852.72,1.0
OD9151,Esther,10,62,Male,Bakery,Cakes,Central,Tamil Nadu,Namakkal,2018-11-04,18:03:11,Credit card,1194,19,0.29,202.98,8.0
OD9152,Peer,25,51,Female,Bakery,Breads & Buns,Central,Tamil Nadu,Dindigul,2015-11-23,12:26:08,Ewallet,706,14,0.34,35.3,3.0
OD9153,Verma,43,49,Female,Fruits & Veggies,Fresh Vegetables,Central,Tamil Nadu,Virudhunagar,2017-11-18,19:20:11,Credit card,1351,9,0.15,81.06,4.0
OD9154,Krithika,20,52,Female,Beverages,Soft Drinks,Central,Tamil Nadu,Coimbatore,2017-04-18,15:27:34,Cash,1386,14,0.27,304.92,1.0
OD9155,Shah,33,26,Male,Bakery,Biscuits,Central,Tamil Nadu,Viluppuram,2018-05-11,16:07:54,Cash,889,11,0.12,302.26,3.0
OD9156,Surya,41,40,Male,Fruits & Veggies,Fresh Fruits,Central,Tamil Nadu,Coimbatore,2018-10-12,12:14:54,Cash,1619,1,0.12,679.98,10.0
OD9157,Krithika,20,52,Female,"Eggs, Meat & Fish",Chicken,Central,Tamil Nadu,Dindigul,2015-04-25,10:34:48,Cash,2145,8,0.35,514.8,4.0
OD9158,Sheeba,35,78,Female,Beverages,Soft Drinks,Central,Tamil Nadu,Tirunelveli,2017-11-18,19:22:35,Cash,510,20,0.31,117.3,6.0
OD9159,Mathew,23,37,Male,Oil & Masala,Edible Oil & Ghee,Central,Tamil Nadu,Coimbatore,2017-04-22,09:57:25,Ewallet,1843,2,0.32,737.2,2.0
OD9160,Vidya,45,39,Female,Oil & Masala,Spices,Central,Tamil Nadu,Dharmapuri,2018-05-11,17:57:13,Cash,1159,30,0.2,278.16,6.0
OD9161,Vidya,45,39,Female,"Eggs, Meat & Fish",Chicken,Central,Tamil Nadu,Pudukottai,2018-10-26,15:50:27,Cash,1698,8,0.21,118.86,7.0
OD9162,Kumar,21,22,Male,Oil & Masala,Edible Oil & Ghee,Central,Tamil Nadu,Karur,2018-08-17,18:29:19,Ewallet,1160,5,0.31,162.4,1.0
OD9163,Arutra,8,34,Female,Bakery,Cakes,Central,Tamil Nadu,Tenkasi,2018-05-06,10:25:23,Cash,1951,34,0.15,370.69,7.0
OD9164,Yadav,49,53,Male,"Eggs, Meat & Fish",Fish,Central,Tamil Nadu,Bodi,2015-04-25,11:30:05,Ewallet,1881,30,0.16,583.11,7.0
OD9165,Anu,7,27,Female,"Eggs, Meat & Fish",Eggs,Central,Tamil Nadu,Karur,2018-08-17,17:54:38,Cash,508,9,0.1,71.12,2.0
OD9166,Verma,43,49,Female,Beverages,Soft Drinks,Central,Tamil Nadu,Bodi,2017-03-08,13:39:25,Ewallet,1960,5,0.29,725.2,2.0
OD9167,Harish,13,53,Male,Food Grains,Organic Staples,Central,Tamil Nadu,Ramanadhapuram,2015-02-23,18:19:11,Credit card,2085,28,0.16,938.25,10.0
OD9168,Yusuf,50,57,Male,Bakery,Biscuits,Central,Tamil Nadu,Dindigul,2015-05-11,16:11:47,Ewallet,653,4,0.31,143.66,5.0
OD9169,Yadav,49,53,Male,Snacks,Chocolates,Central,Tamil Nadu,Cumbum,2015-03-01,13:53:46,Cash,1822,22,0.14,255.08,10.0
OD9170,Amrish,5,30,Male,Beverages,Soft Drinks,Central,Tamil Nadu,Virudhunagar,2018-03-17,16:16:15,Cash,780,17,0.22,171.6,10.0
OD9171,Arutra,8,34,Female,Snacks,Chocolates,Central,Tamil Nadu,Madurai,2015-07-12,10:53:33,Ewallet,2113,4,0.28,253.56,3.0
OD9172,Ravi,28,28,Male,Fruits & Veggies,Fresh Vegetables,Central,Tamil Nadu,Viluppuram,2016-12-27,13:28:22,Cash,2391,43,0.19,358.65,8.0
OD9173,Mathew,23,37,Male,Oil & Masala,Masalas,Central,Tamil Nadu,Theni,2017-04-18,15:42:10,Cash,2330,18,0.26,186.4,10.0
OD9174,Amrish,5,30,Male,"Eggs, Meat & Fish",Mutton,Central,Tamil Nadu,Ramanadhapuram,2018-11-12,17:20:32,Credit card,2497,16,0.3,399.52,5.0
OD9175,Akash,3,36,Male,Fruits & Veggies,Fresh Fruits,Central,Tamil Nadu,Trichy,2015-07-20,16:40:26,Cash,876,62,0.3,254.04,3.0
OD9176,Komal,19,54,Female,Beverages,Health Drinks,Central,Tamil Nadu,Pudukottai,2016-08-31,08:28:35,Ewallet,865,24,0.21,328.7,2.0
OD9177,Surya,41,40,Male,Fruits & Veggies,Fresh Vegetables,Central,Tamil Nadu,Kanyakumari,2018-04-15,09:02:47,Cash,1583,30,0.1,158.3,6.0
OD9178,Sharon,34,66,Female,Bakery,Cakes,Central,Tamil Nadu,Dharmapuri,2018-04-16,14:25:15,Credit card,585,14,0.28,87.75,1.0
OD9179,Harish,13,53,Male,"Eggs, Meat & Fish",Mutton,Central,Tamil Nadu,Trichy,2016-06-19,17:12:21,Credit card,2394,8,0.21,742.14,10.0
OD9180,Arvind,9,46,Male,Fruits & Veggies,Organic Fruits,Central,Tamil Nadu,Tenkasi,2017-10-08,18:56:04,Cash,1044,51,0.3,271.44,9.0
OD9181,Kumar,21,22,Male,Bakery,Cakes,Central,Tamil Nadu,Coimbatore,2018-07-10,12:35:13,Cash,2246,38,0.1,157.22,10.0
OD9182,James,17,33,Male,Fruits & Veggies,Organic Fruits,Central,Tamil Nadu,Theni,2015-07-12,09:40:29,Cash,2156,17,0.33,668.36,4.0
OD9183,Anu,7,27,Female,Oil & Masala,Edible Oil & Ghee,Central,Tamil Nadu,Coimbatore,2015-09-25,14:23:42,Cash,1028,18,0.34,51.4,1.0
OD9184,Muneer,24,33,Male,"Eggs, Meat & Fish",Mutton,Central,Tamil Nadu,Salem,2017-08-23,18:38:49,Credit card,1434,59,0.18,143.4,2.0
OD9185,Veronica,44,26,Female,"Eggs, Meat & Fish",Chicken,Central,Tamil Nadu,Coimbatore,2017-09-05,09:40:27,Ewallet,618,35,0.12,185.4,9.0
OD9186,Peer,25,51,Female,Fruits & Veggies,Organic Fruits,Central,Tamil Nadu,Trichy,2018-09-07,16:10:32,Credit card,1749,26,0.32,542.19,6.0
OD9187,Vidya,45,39,Female,Bakery,Biscuits,Central,Tamil Nadu,Ooty,2016-09-05,13:42:40,Cash,1344,16,0.34,147.84,3.0
OD9188,Roshan,30,44,Male,Beverages,Health Drinks,Central,Tamil Nadu,Trichy,2015-06-06,13:39:20,Ewallet,908,12,0.31,108.96,3.0
OD9189,Esther,10,62,Male,Oil & Masala,Masalas,Central,Tamil Nadu,Dharmapuri,2018-10-14,15:12:05,Cash,2352,16,0.19,964.32,8.0
OD9190,Malik,22,74,Male,Bakery,Breads & Buns,Central,Tamil Nadu,Karur,2017-11-13,11:02:33,Credit card,1710,14,0.29,444.6,10.0
OD9191,Ramesh,27,39,Male,Beverages,Soft Drinks,Central,Tamil Nadu,Tenkasi,2016-06-19,08:32:13,Cash,679,3,0.22,95.06,1.0
OD9192,Jonas,18,37,Male,Bakery,Cakes,Central,Tamil Nadu,Vellore,2015-09-25,16:56:39,Ewallet,1431,8,0.24,429.3,8.0
OD9193,Alan,4,22,Male,"Eggs, Meat & Fish",Chicken,Central,Tamil Nadu,Coimbatore,2017-09-05,17:59:05,Cash,2303,17,0.17,276.36,8.0
OD9194,Surya,41,40,Male,Bakery,Breads & Buns,Central,Tamil Nadu,Namakkal,2018-09-10,18:45:43,Cash,1845,14,0.24,424.35,1.0
OD9195,Suresh,40,45,Male,Fruits & Veggies,Organic Fruits,Central,Tamil Nadu,Dharmapuri,2018-06-19,14:56:45,Cash,1032,21,0.15,258.0,3.0
OD9196,Muneer,24,33,Male,Food Grains,Rice,Central,Tamil Nadu,Salem,2015-02-23,13:39:30,Cash,1120,6,0.35,369.6,8.0
OD9197,Harish,13,53,Male,Snacks,Noodles,Central,Tamil Nadu,Cumbum,2016-09-05,11:24:19,Cash,921,31,0.33,368.4,1.0
OD9198,Ridhesh,29,12,Male,Oil & Masala,Edible Oil & Ghee,Central,Tamil Nadu,Dharmapuri,2017-07-30,13:21:56,Cash,1547,6,0.19,603.33,2.0
OD9199,Roshan,30,44,Male,"Eggs, Meat & Fish",Chicken,Central,Tamil Nadu,Krishnagiri,2018-04-11,08:52:24,Ewallet,1785,13,0.27,124.95,3.0
OD9200,Kumar,21,22,Male,Food Grains,Organic Staples,Central,Tamil Nadu,Namakkal,2018-08-17,13:55:29,Credit card,736,20,0.34,316.48,2.0
OD9201,Ridhesh,29,12,Male,Bakery,Cakes,Central,Tamil Nadu,Chennai,2017-07-23,10:32:33,Ewallet,992,4,0.26,376.96,4.0
OD9202,Mathew,23,37,Male,Fruits & Veggies,Organic Vegetables,Central,Tamil Nadu,Pudukottai,2016-10-24,12:24:55,Cash,2342,26,0.31,117.1,5.0
